ID	Len	GC	Group
dinucShuff_2503	143	0.510	dinucShuff
dinucShuff_2504	219	0.521	dinucShuff
dinucShuff_2505	189	0.492	dinucShuff
dinucShuff_2506	132	0.485	dinucShuff
dinucShuff_2507	263	0.487	dinucShuff
dinucShuff_2508	269	0.535	dinucShuff
dinucShuff_2509	362	0.528	dinucShuff
dinucShuff_251	213	0.465	dinucShuff
dinucShuff_2510	100	0.450	dinucShuff
dinucShuff_2511	204	0.480	dinucShuff
dinucShuff_2512	212	0.538	dinucShuff
dinucShuff_2513	177	0.486	dinucShuff
dinucShuff_2514	236	0.517	dinucShuff
dinucShuff_2515	211	0.479	dinucShuff
dinucShuff_2516	299	0.455	dinucShuff
dinucShuff_2517	91	0.505	dinucShuff
dinucShuff_2518	198	0.535	dinucShuff
dinucShuff_2519	276	0.533	dinucShuff
dinucShuff_252	42	0.452	dinucShuff
dinucShuff_2520	395	0.514	dinucShuff
dinucShuff_2521	45	0.489	dinucShuff
dinucShuff_2522	289	0.522	dinucShuff
dinucShuff_2523	81	0.432	dinucShuff
dinucShuff_2524	194	0.510	dinucShuff
dinucShuff_2525	372	0.473	dinucShuff
dinucShuff_2526	223	0.502	dinucShuff
dinucShuff_2527	334	0.485	dinucShuff
dinucShuff_2528	192	0.526	dinucShuff
dinucShuff_2529	73	0.479	dinucShuff
dinucShuff_253	357	0.538	dinucShuff
dinucShuff_2530	191	0.534	dinucShuff
dinucShuff_2531	294	0.537	dinucShuff
dinucShuff_2532	368	0.541	dinucShuff
dinucShuff_2533	320	0.506	dinucShuff
dinucShuff_2534	333	0.480	dinucShuff
dinucShuff_2535	108	0.509	dinucShuff
dinucShuff_2536	62	0.565	dinucShuff
dinucShuff_2537	135	0.526	dinucShuff
dinucShuff_2538	165	0.533	dinucShuff
dinucShuff_2539	118	0.500	dinucShuff
dinucShuff_254	378	0.476	dinucShuff
dinucShuff_2540	154	0.461	dinucShuff
dinucShuff_2541	367	0.529	dinucShuff
dinucShuff_2542	176	0.580	dinucShuff
dinucShuff_2543	114	0.430	dinucShuff
dinucShuff_2544	174	0.546	dinucShuff
dinucShuff_2545	106	0.519	dinucShuff
dinucShuff_2546	269	0.491	dinucShuff
dinucShuff_2547	321	0.511	dinucShuff
dinucShuff_2548	356	0.548	dinucShuff
dinucShuff_2549	303	0.508	dinucShuff
dinucShuff_255	390	0.533	dinucShuff
dinucShuff_2550	100	0.390	dinucShuff
dinucShuff_2551	327	0.486	dinucShuff
dinucShuff_2552	353	0.518	dinucShuff
dinucShuff_2553	316	0.478	dinucShuff
dinucShuff_2554	88	0.489	dinucShuff
dinucShuff_2555	54	0.389	dinucShuff
dinucShuff_2556	137	0.467	dinucShuff
dinucShuff_2557	252	0.536	dinucShuff
dinucShuff_2558	349	0.539	dinucShuff
dinucShuff_2559	179	0.531	dinucShuff
dinucShuff_256	306	0.520	dinucShuff
dinucShuff_2560	317	0.508	dinucShuff
dinucShuff_2561	346	0.538	dinucShuff
dinucShuff_2562	134	0.433	dinucShuff
dinucShuff_2563	167	0.467	dinucShuff
dinucShuff_2564	254	0.492	dinucShuff
dinucShuff_2565	382	0.492	dinucShuff
dinucShuff_2566	314	0.503	dinucShuff
dinucShuff_2567	169	0.556	dinucShuff
dinucShuff_2568	363	0.507	dinucShuff
dinucShuff_2569	145	0.510	dinucShuff
dinucShuff_257	209	0.517	dinucShuff
dinucShuff_2570	112	0.518	dinucShuff
dinucShuff_2571	314	0.503	dinucShuff
dinucShuff_2572	285	0.519	dinucShuff
dinucShuff_2573	278	0.446	dinucShuff
dinucShuff_2574	185	0.503	dinucShuff
dinucShuff_2575	136	0.559	dinucShuff
dinucShuff_2576	114	0.474	dinucShuff
dinucShuff_2577	193	0.549	dinucShuff
dinucShuff_2578	46	0.543	dinucShuff
dinucShuff_2579	205	0.424	dinucShuff
dinucShuff_258	306	0.513	dinucShuff
dinucShuff_2580	352	0.472	dinucShuff
dinucShuff_2581	275	0.520	dinucShuff
dinucShuff_2582	82	0.524	dinucShuff
dinucShuff_2583	105	0.438	dinucShuff
dinucShuff_2584	121	0.504	dinucShuff
dinucShuff_2585	299	0.448	dinucShuff
dinucShuff_2586	186	0.500	dinucShuff
dinucShuff_2587	88	0.432	dinucShuff
dinucShuff_2588	339	0.516	dinucShuff
dinucShuff_2589	238	0.487	dinucShuff
dinucShuff_259	263	0.529	dinucShuff
dinucShuff_2590	90	0.467	dinucShuff
dinucShuff_2591	308	0.490	dinucShuff
dinucShuff_2592	167	0.533	dinucShuff
dinucShuff_2593	351	0.507	dinucShuff
dinucShuff_2594	165	0.564	dinucShuff
dinucShuff_2595	106	0.575	dinucShuff
dinucShuff_2596	293	0.461	dinucShuff
dinucShuff_2597	328	0.530	dinucShuff
dinucShuff_2598	87	0.460	dinucShuff
dinucShuff_2599	211	0.483	dinucShuff
dinucShuff_26	138	0.543	dinucShuff
dinucShuff_260	41	0.585	dinucShuff
dinucShuff_2600	340	0.518	dinucShuff
dinucShuff_2601	354	0.508	dinucShuff
dinucShuff_2602	45	0.600	dinucShuff
dinucShuff_2603	210	0.529	dinucShuff
dinucShuff_2604	48	0.729	dinucShuff
dinucShuff_2605	354	0.477	dinucShuff
dinucShuff_2606	268	0.556	dinucShuff
dinucShuff_2607	174	0.506	dinucShuff
dinucShuff_2608	119	0.521	dinucShuff
dinucShuff_2609	341	0.534	dinucShuff
dinucShuff_261	139	0.496	dinucShuff
dinucShuff_2610	133	0.481	dinucShuff
dinucShuff_2611	95	0.463	dinucShuff
dinucShuff_2612	341	0.551	dinucShuff
dinucShuff_2613	322	0.506	dinucShuff
dinucShuff_2614	72	0.583	dinucShuff
dinucShuff_2615	259	0.459	dinucShuff
dinucShuff_2616	168	0.470	dinucShuff
dinucShuff_2617	61	0.443	dinucShuff
dinucShuff_2618	169	0.497	dinucShuff
dinucShuff_2619	46	0.500	dinucShuff
dinucShuff_262	205	0.532	dinucShuff
dinucShuff_2620	236	0.496	dinucShuff
dinucShuff_2621	121	0.463	dinucShuff
dinucShuff_2622	166	0.524	dinucShuff
dinucShuff_2623	290	0.472	dinucShuff
dinucShuff_2624	211	0.507	dinucShuff
dinucShuff_2625	78	0.538	dinucShuff
dinucShuff_2626	202	0.460	dinucShuff
dinucShuff_2627	74	0.432	dinucShuff
dinucShuff_2628	353	0.450	dinucShuff
dinucShuff_2629	302	0.507	dinucShuff
dinucShuff_263	352	0.514	dinucShuff
dinucShuff_2630	63	0.571	dinucShuff
dinucShuff_2631	305	0.551	dinucShuff
dinucShuff_2632	249	0.502	dinucShuff
dinucShuff_2633	189	0.476	dinucShuff
dinucShuff_2634	317	0.539	dinucShuff
dinucShuff_2635	147	0.483	dinucShuff
dinucShuff_2636	175	0.531	dinucShuff
dinucShuff_2637	233	0.494	dinucShuff
dinucShuff_2638	168	0.464	dinucShuff
dinucShuff_2639	85	0.529	dinucShuff
dinucShuff_264	151	0.497	dinucShuff
dinucShuff_2640	134	0.522	dinucShuff
dinucShuff_2641	95	0.547	dinucShuff
dinucShuff_2642	119	0.445	dinucShuff
dinucShuff_2643	197	0.538	dinucShuff
dinucShuff_2644	54	0.574	dinucShuff
dinucShuff_2645	65	0.554	dinucShuff
dinucShuff_2646	386	0.549	dinucShuff
dinucShuff_2647	323	0.557	dinucShuff
dinucShuff_2648	178	0.545	dinucShuff
dinucShuff_2649	235	0.515	dinucShuff
dinucShuff_265	85	0.624	dinucShuff
dinucShuff_2650	319	0.524	dinucShuff
dinucShuff_2651	329	0.514	dinucShuff
dinucShuff_2652	231	0.506	dinucShuff
dinucShuff_2653	230	0.504	dinucShuff
dinucShuff_2654	65	0.600	dinucShuff
dinucShuff_2655	188	0.527	dinucShuff
dinucShuff_2656	138	0.493	dinucShuff
dinucShuff_2657	42	0.524	dinucShuff
dinucShuff_2658	100	0.420	dinucShuff
dinucShuff_2659	280	0.475	dinucShuff
dinucShuff_266	342	0.520	dinucShuff
dinucShuff_2660	143	0.476	dinucShuff
dinucShuff_2661	223	0.525	dinucShuff
dinucShuff_2662	85	0.541	dinucShuff
dinucShuff_2663	245	0.510	dinucShuff
dinucShuff_2664	315	0.597	dinucShuff
dinucShuff_2665	169	0.515	dinucShuff
dinucShuff_2666	195	0.487	dinucShuff
dinucShuff_2667	174	0.517	dinucShuff
dinucShuff_2668	106	0.519	dinucShuff
dinucShuff_2669	286	0.503	dinucShuff
dinucShuff_267	184	0.549	dinucShuff
dinucShuff_2670	251	0.462	dinucShuff
dinucShuff_2671	238	0.496	dinucShuff
dinucShuff_2672	242	0.525	dinucShuff
dinucShuff_2673	125	0.544	dinucShuff
dinucShuff_2674	236	0.462	dinucShuff
dinucShuff_2675	71	0.592	dinucShuff
dinucShuff_2676	326	0.491	dinucShuff
dinucShuff_2677	253	0.538	dinucShuff
dinucShuff_2678	218	0.486	dinucShuff
dinucShuff_2679	223	0.448	dinucShuff
dinucShuff_268	266	0.474	dinucShuff
dinucShuff_2680	306	0.497	dinucShuff
dinucShuff_2681	397	0.509	dinucShuff
dinucShuff_2682	131	0.489	dinucShuff
dinucShuff_2683	312	0.513	dinucShuff
dinucShuff_2684	58	0.552	dinucShuff
dinucShuff_2685	225	0.520	dinucShuff
dinucShuff_2686	387	0.522	dinucShuff
dinucShuff_2687	78	0.462	dinucShuff
dinucShuff_2688	120	0.483	dinucShuff
dinucShuff_2689	219	0.507	dinucShuff
dinucShuff_269	84	0.548	dinucShuff
dinucShuff_2690	286	0.524	dinucShuff
dinucShuff_2691	157	0.452	dinucShuff
dinucShuff_2692	193	0.497	dinucShuff
dinucShuff_2693	163	0.558	dinucShuff
dinucShuff_2694	393	0.519	dinucShuff
dinucShuff_2695	310	0.513	dinucShuff
dinucShuff_2696	173	0.434	dinucShuff
dinucShuff_2697	212	0.500	dinucShuff
dinucShuff_2698	42	0.548	dinucShuff
dinucShuff_2699	346	0.468	dinucShuff
dinucShuff_27	309	0.485	dinucShuff
dinucShuff_270	358	0.520	dinucShuff
dinucShuff_2700	352	0.472	dinucShuff
dinucShuff_2701	231	0.563	dinucShuff
dinucShuff_2702	181	0.530	dinucShuff
dinucShuff_2703	382	0.545	dinucShuff
dinucShuff_2704	174	0.494	dinucShuff
dinucShuff_2705	175	0.520	dinucShuff
dinucShuff_2706	261	0.513	dinucShuff
dinucShuff_2707	246	0.524	dinucShuff
dinucShuff_2708	252	0.524	dinucShuff
dinucShuff_2709	353	0.510	dinucShuff
dinucShuff_271	269	0.494	dinucShuff
dinucShuff_2710	217	0.488	dinucShuff
dinucShuff_2711	84	0.548	dinucShuff
dinucShuff_2712	348	0.509	dinucShuff
dinucShuff_2713	227	0.520	dinucShuff
dinucShuff_2714	264	0.496	dinucShuff
dinucShuff_2715	310	0.542	dinucShuff
dinucShuff_2716	280	0.554	dinucShuff
dinucShuff_2717	265	0.479	dinucShuff
dinucShuff_2718	225	0.480	dinucShuff
dinucShuff_2719	167	0.491	dinucShuff
dinucShuff_272	264	0.530	dinucShuff
dinucShuff_2720	116	0.466	dinucShuff
dinucShuff_2721	393	0.511	dinucShuff
dinucShuff_2722	69	0.580	dinucShuff
dinucShuff_2723	192	0.547	dinucShuff
dinucShuff_2724	268	0.489	dinucShuff
dinucShuff_2725	398	0.442	dinucShuff
dinucShuff_2726	87	0.529	dinucShuff
dinucShuff_2727	347	0.507	dinucShuff
dinucShuff_2728	45	0.400	dinucShuff
dinucShuff_2729	131	0.519	dinucShuff
dinucShuff_273	307	0.482	dinucShuff
dinucShuff_2730	261	0.517	dinucShuff
dinucShuff_2731	146	0.452	dinucShuff
dinucShuff_2732	128	0.492	dinucShuff
dinucShuff_2733	92	0.370	dinucShuff
dinucShuff_2734	199	0.492	dinucShuff
dinucShuff_2735	134	0.470	dinucShuff
dinucShuff_2736	189	0.508	dinucShuff
dinucShuff_2737	88	0.568	dinucShuff
dinucShuff_2738	251	0.462	dinucShuff
dinucShuff_2739	261	0.521	dinucShuff
dinucShuff_274	212	0.467	dinucShuff
dinucShuff_2740	368	0.497	dinucShuff
dinucShuff_2741	298	0.490	dinucShuff
dinucShuff_2742	54	0.444	dinucShuff
dinucShuff_2743	82	0.512	dinucShuff
dinucShuff_2744	116	0.491	dinucShuff
dinucShuff_2745	221	0.484	dinucShuff
dinucShuff_2746	348	0.477	dinucShuff
dinucShuff_2747	51	0.431	dinucShuff
dinucShuff_2748	212	0.538	dinucShuff
dinucShuff_2749	188	0.431	dinucShuff
dinucShuff_275	231	0.489	dinucShuff
dinucShuff_2750	267	0.491	dinucShuff
dinucShuff_2751	362	0.536	dinucShuff
dinucShuff_2752	368	0.511	dinucShuff
dinucShuff_2753	49	0.612	dinucShuff
dinucShuff_2754	197	0.487	dinucShuff
dinucShuff_2755	377	0.549	dinucShuff
dinucShuff_2756	227	0.458	dinucShuff
dinucShuff_2757	170	0.565	dinucShuff
dinucShuff_2758	45	0.533	dinucShuff
dinucShuff_2759	388	0.531	dinucShuff
dinucShuff_276	193	0.539	dinucShuff
dinucShuff_2760	236	0.487	dinucShuff
dinucShuff_2761	218	0.518	dinucShuff
dinucShuff_2762	241	0.523	dinucShuff
dinucShuff_2763	269	0.535	dinucShuff
dinucShuff_2764	311	0.502	dinucShuff
dinucShuff_2765	374	0.479	dinucShuff
dinucShuff_2766	124	0.468	dinucShuff
dinucShuff_2767	164	0.518	dinucShuff
dinucShuff_2768	87	0.471	dinucShuff
dinucShuff_2769	98	0.520	dinucShuff
dinucShuff_277	276	0.551	dinucShuff
dinucShuff_2770	98	0.520	dinucShuff
dinucShuff_2771	160	0.506	dinucShuff
dinucShuff_2772	349	0.484	dinucShuff
dinucShuff_2773	327	0.514	dinucShuff
dinucShuff_2774	54	0.463	dinucShuff
dinucShuff_2775	326	0.463	dinucShuff
dinucShuff_2776	312	0.545	dinucShuff
dinucShuff_2777	322	0.531	dinucShuff
dinucShuff_2778	290	0.483	dinucShuff
dinucShuff_2779	221	0.507	dinucShuff
dinucShuff_278	353	0.530	dinucShuff
dinucShuff_2780	241	0.477	dinucShuff
dinucShuff_2781	194	0.531	dinucShuff
dinucShuff_2782	44	0.477	dinucShuff
dinucShuff_2783	97	0.505	dinucShuff
dinucShuff_2784	165	0.552	dinucShuff
dinucShuff_2785	161	0.540	dinucShuff
dinucShuff_2786	290	0.521	dinucShuff
dinucShuff_2787	340	0.471	dinucShuff
dinucShuff_2788	176	0.517	dinucShuff
dinucShuff_2789	380	0.516	dinucShuff
dinucShuff_279	303	0.521	dinucShuff
dinucShuff_2790	176	0.494	dinucShuff
dinucShuff_2791	346	0.506	dinucShuff
dinucShuff_2792	108	0.426	dinucShuff
dinucShuff_2793	53	0.679	dinucShuff
dinucShuff_2794	292	0.493	dinucShuff
dinucShuff_2795	97	0.505	dinucShuff
dinucShuff_2796	261	0.475	dinucShuff
dinucShuff_2797	128	0.453	dinucShuff
dinucShuff_2798	236	0.576	dinucShuff
dinucShuff_2799	83	0.446	dinucShuff
dinucShuff_28	373	0.515	dinucShuff
dinucShuff_280	145	0.434	dinucShuff
dinucShuff_2800	160	0.550	dinucShuff
dinucShuff_2801	167	0.569	dinucShuff
dinucShuff_2802	184	0.533	dinucShuff
dinucShuff_2803	77	0.571	dinucShuff
dinucShuff_2804	200	0.530	dinucShuff
dinucShuff_2805	120	0.508	dinucShuff
dinucShuff_2806	89	0.506	dinucShuff
dinucShuff_2807	336	0.500	dinucShuff
dinucShuff_2808	206	0.485	dinucShuff
dinucShuff_2809	356	0.593	dinucShuff
dinucShuff_281	339	0.516	dinucShuff
dinucShuff_2810	379	0.493	dinucShuff
dinucShuff_2811	158	0.544	dinucShuff
dinucShuff_2812	216	0.500	dinucShuff
dinucShuff_2813	301	0.532	dinucShuff
dinucShuff_2814	312	0.449	dinucShuff
dinucShuff_2815	355	0.524	dinucShuff
dinucShuff_2816	371	0.528	dinucShuff
dinucShuff_2817	172	0.483	dinucShuff
dinucShuff_2818	172	0.477	dinucShuff
dinucShuff_2819	91	0.538	dinucShuff
dinucShuff_282	142	0.577	dinucShuff
dinucShuff_2820	100	0.440	dinucShuff
dinucShuff_2821	291	0.485	dinucShuff
dinucShuff_2822	347	0.507	dinucShuff
dinucShuff_2823	339	0.546	dinucShuff
dinucShuff_2824	354	0.458	dinucShuff
dinucShuff_2825	207	0.498	dinucShuff
dinucShuff_2826	376	0.561	dinucShuff
dinucShuff_2827	252	0.520	dinucShuff
dinucShuff_2828	69	0.507	dinucShuff
dinucShuff_2829	131	0.542	dinucShuff
dinucShuff_283	177	0.537	dinucShuff
dinucShuff_2830	46	0.543	dinucShuff
dinucShuff_2831	128	0.516	dinucShuff
dinucShuff_2832	194	0.536	dinucShuff
dinucShuff_2833	193	0.539	dinucShuff
dinucShuff_2834	60	0.417	dinucShuff
dinucShuff_2835	302	0.507	dinucShuff
dinucShuff_2836	282	0.518	dinucShuff
dinucShuff_2837	308	0.500	dinucShuff
dinucShuff_2838	247	0.494	dinucShuff
dinucShuff_2839	200	0.515	dinucShuff
dinucShuff_284	63	0.413	dinucShuff
dinucShuff_2840	279	0.466	dinucShuff
dinucShuff_2841	73	0.452	dinucShuff
dinucShuff_2842	318	0.503	dinucShuff
dinucShuff_2843	125	0.528	dinucShuff
dinucShuff_2844	391	0.483	dinucShuff
dinucShuff_2845	381	0.541	dinucShuff
dinucShuff_2846	295	0.478	dinucShuff
dinucShuff_2847	338	0.453	dinucShuff
dinucShuff_2848	53	0.509	dinucShuff
dinucShuff_2849	79	0.494	dinucShuff
dinucShuff_285	124	0.468	dinucShuff
dinucShuff_2850	364	0.519	dinucShuff
dinucShuff_2851	182	0.533	dinucShuff
dinucShuff_2852	313	0.473	dinucShuff
dinucShuff_2853	106	0.500	dinucShuff
dinucShuff_2854	306	0.582	dinucShuff
dinucShuff_2855	139	0.489	dinucShuff
dinucShuff_2856	332	0.506	dinucShuff
dinucShuff_2857	312	0.510	dinucShuff
dinucShuff_2858	184	0.478	dinucShuff
dinucShuff_2859	328	0.515	dinucShuff
dinucShuff_286	281	0.466	dinucShuff
dinucShuff_2860	150	0.480	dinucShuff
dinucShuff_2861	186	0.522	dinucShuff
dinucShuff_2862	75	0.467	dinucShuff
dinucShuff_2863	326	0.491	dinucShuff
dinucShuff_2864	225	0.493	dinucShuff
dinucShuff_2865	250	0.544	dinucShuff
dinucShuff_2866	353	0.501	dinucShuff
dinucShuff_2867	181	0.442	dinucShuff
dinucShuff_2868	134	0.515	dinucShuff
dinucShuff_2869	108	0.435	dinucShuff
dinucShuff_287	68	0.485	dinucShuff
dinucShuff_2870	145	0.510	dinucShuff
dinucShuff_2871	143	0.490	dinucShuff
dinucShuff_2872	342	0.526	dinucShuff
dinucShuff_2873	367	0.507	dinucShuff
dinucShuff_2874	155	0.529	dinucShuff
dinucShuff_2875	236	0.508	dinucShuff
dinucShuff_2876	195	0.533	dinucShuff
dinucShuff_2877	190	0.526	dinucShuff
dinucShuff_2878	129	0.481	dinucShuff
dinucShuff_2879	167	0.551	dinucShuff
dinucShuff_288	182	0.445	dinucShuff
dinucShuff_2880	40	0.550	dinucShuff
dinucShuff_2881	277	0.545	dinucShuff
dinucShuff_2882	131	0.489	dinucShuff
dinucShuff_2883	197	0.447	dinucShuff
dinucShuff_2884	294	0.503	dinucShuff
dinucShuff_2885	344	0.483	dinucShuff
dinucShuff_2886	187	0.433	dinucShuff
dinucShuff_2887	348	0.506	dinucShuff
dinucShuff_2888	202	0.450	dinucShuff
dinucShuff_2889	96	0.469	dinucShuff
dinucShuff_289	196	0.541	dinucShuff
dinucShuff_2890	279	0.502	dinucShuff
dinucShuff_2891	178	0.449	dinucShuff
dinucShuff_2892	177	0.576	dinucShuff
dinucShuff_2893	169	0.485	dinucShuff
dinucShuff_2894	208	0.519	dinucShuff
dinucShuff_2895	53	0.528	dinucShuff
dinucShuff_2896	255	0.514	dinucShuff
dinucShuff_2897	231	0.502	dinucShuff
dinucShuff_2898	119	0.588	dinucShuff
dinucShuff_2899	204	0.520	dinucShuff
dinucShuff_29	98	0.541	dinucShuff
dinucShuff_290	391	0.527	dinucShuff
dinucShuff_2900	172	0.570	dinucShuff
dinucShuff_2901	300	0.497	dinucShuff
dinucShuff_2902	54	0.574	dinucShuff
dinucShuff_2903	62	0.339	dinucShuff
dinucShuff_2904	216	0.519	dinucShuff
dinucShuff_2905	181	0.514	dinucShuff
dinucShuff_2906	56	0.500	dinucShuff
dinucShuff_2907	326	0.525	dinucShuff
dinucShuff_2908	92	0.489	dinucShuff
dinucShuff_2909	361	0.535	dinucShuff
dinucShuff_291	160	0.544	dinucShuff
dinucShuff_2910	370	0.500	dinucShuff
dinucShuff_2911	43	0.581	dinucShuff
dinucShuff_2912	171	0.456	dinucShuff
dinucShuff_2913	59	0.492	dinucShuff
dinucShuff_2914	98	0.531	dinucShuff
dinucShuff_2915	226	0.478	dinucShuff
dinucShuff_2916	135	0.496	dinucShuff
dinucShuff_2917	366	0.538	dinucShuff
dinucShuff_2918	198	0.530	dinucShuff
dinucShuff_2919	79	0.468	dinucShuff
dinucShuff_292	148	0.466	dinucShuff
dinucShuff_2920	74	0.432	dinucShuff
dinucShuff_2921	58	0.483	dinucShuff
dinucShuff_2922	55	0.473	dinucShuff
dinucShuff_2923	303	0.518	dinucShuff
dinucShuff_2924	65	0.492	dinucShuff
dinucShuff_2925	83	0.518	dinucShuff
dinucShuff_2926	394	0.553	dinucShuff
dinucShuff_2927	73	0.630	dinucShuff
dinucShuff_2928	314	0.478	dinucShuff
dinucShuff_2929	195	0.441	dinucShuff
dinucShuff_293	133	0.549	dinucShuff
dinucShuff_2930	342	0.497	dinucShuff
dinucShuff_2931	114	0.526	dinucShuff
dinucShuff_2932	79	0.570	dinucShuff
dinucShuff_2933	112	0.509	dinucShuff
dinucShuff_2934	394	0.520	dinucShuff
dinucShuff_2935	77	0.532	dinucShuff
dinucShuff_2936	252	0.508	dinucShuff
dinucShuff_2937	165	0.491	dinucShuff
dinucShuff_2938	248	0.540	dinucShuff
dinucShuff_2939	239	0.544	dinucShuff
dinucShuff_294	236	0.521	dinucShuff
dinucShuff_2940	350	0.491	dinucShuff
dinucShuff_2941	294	0.466	dinucShuff
dinucShuff_2942	175	0.543	dinucShuff
dinucShuff_2943	252	0.544	dinucShuff
dinucShuff_2944	213	0.535	dinucShuff
dinucShuff_2945	356	0.542	dinucShuff
dinucShuff_2946	151	0.523	dinucShuff
dinucShuff_2947	220	0.505	dinucShuff
dinucShuff_2948	259	0.510	dinucShuff
dinucShuff_2949	311	0.479	dinucShuff
dinucShuff_295	129	0.535	dinucShuff
dinucShuff_2950	325	0.585	dinucShuff
dinucShuff_2951	196	0.582	dinucShuff
dinucShuff_2952	344	0.491	dinucShuff
dinucShuff_2953	398	0.553	dinucShuff
dinucShuff_2954	333	0.529	dinucShuff
dinucShuff_2955	64	0.641	dinucShuff
dinucShuff_2956	330	0.518	dinucShuff
dinucShuff_2957	122	0.410	dinucShuff
dinucShuff_2958	177	0.520	dinucShuff
dinucShuff_2959	133	0.504	dinucShuff
dinucShuff_296	393	0.514	dinucShuff
dinucShuff_2960	145	0.428	dinucShuff
dinucShuff_2961	81	0.346	dinucShuff
dinucShuff_2962	182	0.500	dinucShuff
dinucShuff_2963	79	0.494	dinucShuff
dinucShuff_2964	292	0.452	dinucShuff
dinucShuff_2965	391	0.483	dinucShuff
dinucShuff_2966	364	0.470	dinucShuff
dinucShuff_2967	142	0.458	dinucShuff
dinucShuff_2968	366	0.544	dinucShuff
dinucShuff_2969	173	0.486	dinucShuff
dinucShuff_297	165	0.527	dinucShuff
dinucShuff_2970	267	0.521	dinucShuff
dinucShuff_2971	329	0.502	dinucShuff
dinucShuff_2972	126	0.437	dinucShuff
dinucShuff_2973	226	0.482	dinucShuff
dinucShuff_2974	148	0.432	dinucShuff
dinucShuff_2975	215	0.502	dinucShuff
dinucShuff_2976	382	0.568	dinucShuff
dinucShuff_2977	324	0.528	dinucShuff
dinucShuff_2978	206	0.539	dinucShuff
dinucShuff_2979	72	0.431	dinucShuff
dinucShuff_298	321	0.492	dinucShuff
dinucShuff_2980	281	0.491	dinucShuff
dinucShuff_2981	316	0.494	dinucShuff
dinucShuff_2982	346	0.462	dinucShuff
dinucShuff_2983	245	0.543	dinucShuff
dinucShuff_2984	388	0.500	dinucShuff
dinucShuff_2985	247	0.522	dinucShuff
dinucShuff_2986	187	0.428	dinucShuff
dinucShuff_2987	379	0.541	dinucShuff
dinucShuff_2988	378	0.500	dinucShuff
dinucShuff_2989	103	0.583	dinucShuff
dinucShuff_299	71	0.577	dinucShuff
dinucShuff_2990	157	0.541	dinucShuff
dinucShuff_2991	91	0.484	dinucShuff
dinucShuff_2992	141	0.482	dinucShuff
dinucShuff_2993	382	0.526	dinucShuff
dinucShuff_2994	293	0.509	dinucShuff
dinucShuff_2995	203	0.567	dinucShuff
dinucShuff_2996	236	0.492	dinucShuff
dinucShuff_2997	307	0.550	dinucShuff
dinucShuff_2998	352	0.526	dinucShuff
dinucShuff_2999	380	0.495	dinucShuff
dinucShuff_3	309	0.498	dinucShuff
dinucShuff_30	372	0.540	dinucShuff
dinucShuff_300	211	0.517	dinucShuff
dinucShuff_3000	303	0.502	dinucShuff
dinucShuff_301	365	0.523	dinucShuff
dinucShuff_302	340	0.494	dinucShuff
dinucShuff_303	345	0.539	dinucShuff
dinucShuff_304	153	0.464	dinucShuff
dinucShuff_305	50	0.660	dinucShuff
dinucShuff_306	170	0.535	dinucShuff
dinucShuff_307	176	0.472	dinucShuff
dinucShuff_308	355	0.476	dinucShuff
dinucShuff_309	281	0.534	dinucShuff
dinucShuff_31	131	0.527	dinucShuff
dinucShuff_310	257	0.545	dinucShuff
dinucShuff_311	105	0.486	dinucShuff
dinucShuff_312	62	0.532	dinucShuff
dinucShuff_313	295	0.505	dinucShuff
dinucShuff_314	230	0.461	dinucShuff
dinucShuff_315	47	0.617	dinucShuff
dinucShuff_316	211	0.488	dinucShuff
dinucShuff_317	108	0.537	dinucShuff
dinucShuff_318	380	0.539	dinucShuff
dinucShuff_319	359	0.482	dinucShuff
dinucShuff_32	314	0.535	dinucShuff
dinucShuff_320	159	0.465	dinucShuff
dinucShuff_321	173	0.572	dinucShuff
dinucShuff_322	233	0.571	dinucShuff
dinucShuff_323	246	0.476	dinucShuff
dinucShuff_324	86	0.512	dinucShuff
dinucShuff_325	312	0.538	dinucShuff
dinucShuff_326	327	0.489	dinucShuff
dinucShuff_327	79	0.468	dinucShuff
dinucShuff_328	326	0.509	dinucShuff
dinucShuff_329	286	0.483	dinucShuff
dinucShuff_33	91	0.505	dinucShuff
dinucShuff_330	50	0.500	dinucShuff
dinucShuff_331	113	0.522	dinucShuff
dinucShuff_332	350	0.511	dinucShuff
dinucShuff_333	320	0.562	dinucShuff
dinucShuff_334	298	0.517	dinucShuff
dinucShuff_335	77	0.481	dinucShuff
dinucShuff_336	67	0.567	dinucShuff
dinucShuff_337	309	0.505	dinucShuff
dinucShuff_338	376	0.479	dinucShuff
dinucShuff_339	270	0.533	dinucShuff
dinucShuff_34	87	0.552	dinucShuff
dinucShuff_340	229	0.585	dinucShuff
dinucShuff_341	305	0.492	dinucShuff
dinucShuff_342	60	0.567	dinucShuff
dinucShuff_343	291	0.522	dinucShuff
dinucShuff_344	289	0.488	dinucShuff
dinucShuff_345	289	0.564	dinucShuff
dinucShuff_346	92	0.413	dinucShuff
dinucShuff_347	284	0.461	dinucShuff
dinucShuff_348	69	0.580	dinucShuff
dinucShuff_349	210	0.481	dinucShuff
dinucShuff_35	130	0.508	dinucShuff
dinucShuff_350	195	0.467	dinucShuff
dinucShuff_351	319	0.561	dinucShuff
dinucShuff_352	269	0.524	dinucShuff
dinucShuff_353	195	0.482	dinucShuff
dinucShuff_354	398	0.477	dinucShuff
